,UDI,Product ID,Type,Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Normalized_air_temp,Normalized_process_temp,Power [W],Machine failure Labelled
9569,9570,M24429,M,1948,20.0,188,0,0,0,0,0,0,299.7950965025171,300.67022785290965,4079.878213333333,No Failure
9570,9571,L56750,L,1384,48.2,190,0,0,0,0,0,0,299.6951094349902,300.6028303374326,6985.723299733334,No Failure
9571,9572,L56751,L,1589,36.0,192,0,0,0,0,0,0,299.6951094349902,300.5354328219556,5990.383812,No Failure
9572,9573,M24432,M,1405,47.6,195,0,0,0,0,0,0,299.6951094349902,300.5354328219556,7003.441867333333,No Failure
9573,9574,L56753,L,1491,40.1,197,0,0,0,0,0,0,299.6951094349902,300.6028303374326,6261.094622299999,No Failure
9574,9575,H38988,H,1418,46.6,202,0,0,0,0,0,0,299.6951094349902,300.5354328219556,6919.749909733334,TWF
9575,9576,M24435,M,1603,35.4,205,0,0,0,0,0,0,299.59512236746326,300.5354328219556,5942.443148599999,TWF
9576,9577,L56756,L,1922,23.3,207,1,1,0,0,0,0,299.59512236746326,300.4680353064785,4689.618944466667,TWF
9577,9578,M24437,M,1364,49.5,3,0,0,0,0,0,0,299.49513529993635,300.4680353064785,7070.462453999999,HDF
9578,9579,L56758,L,1551,41.2,5,0,0,0,0,0,0,299.3951482324094,300.4680353064785,6691.7123636000015,No Failure
9579,9580,L56759,L,1589,33.5,7,0,0,0,0,0,0,299.49513529993635,300.4680353064785,5574.384936166667,No Failure
9580,9581,M24440,M,1423,56.5,10,0,0,0,0,0,0,299.49513529993635,300.4680353064785,8419.408840166667,No Failure
9581,9582,L56761,L,1418,53.1,12,0,0,0,0,0,0,299.3951482324094,300.4006377910016,7884.951077400001,No Failure
9582,9583,M24442,M,1404,47.5,15,0,0,0,0,0,0,299.29516116488253,300.33324027552453,6983.75457,No Failure
9583,9584,L56763,L,1281,59.8,17,0,0,0,0,0,0,299.29516116488253,300.33324027552453,8021.9244014,HDF
9584,9585,L56764,L,1529,41.3,19,0,0,0,0,0,0,299.29516116488253,300.33324027552453,6612.806094766665,No Failure
9585,9586,M24445,M,1563,42.1,22,0,0,0,0,0,0,299.29516116488253,300.33324027552453,6890.7949219,No Failure
9586,9587,L56766,L,1348,54.5,24,0,0,0,0,0,0,299.3951482324094,300.4006377910016,7693.335031333332,HDF
9587,9588,M24447,M,1462,40.5,27,0,0,0,0,0,0,299.29516116488253,300.33324027552453,6200.556183000001,No Failure
9588,9589,H39002,H,1510,45.5,32,0,0,0,0,0,0,299.29516116488253,300.2658427600475,7194.764698333333,No Failure
9589,9590,L56769,L,1472,43.3,34,0,0,0,0,0,0,299.1951740973556,300.2658427600475,6674.580226133333,No Failure
9590,9591,M24450,M,1325,52.0,37,0,0,0,0,0,0,299.1951740973556,300.2658427600475,7215.185033333333,HDF
9591,9592,L56771,L,1570,37.3,39,0,0,0,0,0,0,299.1951740973556,300.2658427600475,6132.488399666666,No Failure
9592,9593,L56772,L,1379,46.8,41,0,0,0,0,0,0,299.1951740973556,300.2658427600475,6758.314071599999,HDF
9593,9594,L56773,L,1352,52.8,43,0,0,0,0,0,0,299.0951870298287,300.1310477290935,7475.4762368,HDF
9594,9595,L56774,L,1727,28.7,45,0,0,0,0,0,0,299.0951870298287,300.1984452445705,5190.419806366666,No Failure
9595,9596,H39009,H,1432,50.0,50,0,0,0,0,0,0,298.99519996230174,300.0636502136165,7497.928133333333,No Failure
9596,9597,L56776,L,1466,43.4,52,0,0,0,0,0,0,298.89521289477483,300.0636502136165,6662.725959866666,No Failure
9597,9598,L56777,L,1510,38.0,54,0,0,0,0,0,0,298.89521289477483,300.0636502136165,6008.814473333334,No Failure
9598,9599,L56778,L,1490,41.1,56,0,0,0,0,0,0,298.99519996230174,300.1310477290935,6412.927667000001,No Failure
9599,9600,L56779,L,1463,37.4,58,0,0,0,0,0,0,298.99519996230174,300.0636502136165,5729.862225266666,No Failure
9600,9601,M24460,M,1561,45.3,61,0,0,0,0,0,0,298.89521289477483,299.9962526981395,7405.0732049,No Failure
9602,9603,L56782,L,1705,32.5,65,0,0,0,0,0,0,298.89521289477483,300.1310477290935,5802.778529166666,No Failure
9603,9604,M24463,M,1549,40.2,68,0,0,0,0,0,0,298.89521289477483,300.0636502136165,6520.8726994,No Failure
9604,9605,H39018,H,1637,38.0,73,0,0,0,0,0,0,298.99519996230174,300.1310477290935,6514.191584666667,No Failure
9605,9606,M24465,M,1484,37.9,76,0,0,0,0,0,0,298.89521289477483,300.0636502136165,5889.811044133333,No Failure
9606,9607,L56786,L,1401,44.4,78,0,0,0,0,0,0,298.89521289477483,300.0636502136165,6514.0240332,No Failure
9607,9608,L56787,L,1571,36.8,80,0,0,0,0,0,0,298.89521289477483,300.0636502136165,6054.137145066667,No Failure
9608,9609,M24468,M,1513,41.5,83,0,0,0,0,0,0,298.89521289477483,300.0636502136165,6575.295510166667,No Failure
9609,9610,L56789,L,1470,40.3,85,0,0,0,0,0,0,298.99519996230174,300.0636502136165,6203.697772999999,No Failure
9610,9611,L56790,L,1505,41.3,87,0,0,0,0,0,0,298.99519996230174,300.0636502136165,6509.007961166667,No Failure
9611,9612,L56791,L,1432,42.2,89,0,0,0,0,0,0,298.99519996230174,300.1310477290935,6328.251344533333,No Failure
9612,9613,M24472,M,1625,31.8,92,0,0,0,0,0,0,298.99519996230174,300.1310477290935,5411.388774999999,No Failure
9613,9614,L56793,L,1377,62.5,94,1,0,0,1,0,0,298.99519996230174,300.1310477290935,9012.4363125,"HDF, PWF"
9614,9615,M24474,M,1441,43.9,97,0,0,0,0,0,0,299.0951870298287,300.1984452445705,6624.555641366666,No Failure
9615,9616,M24475,M,1564,39.9,100,0,0,0,0,0,0,298.99519996230174,300.1310477290935,6534.8841908,No Failure
9616,9617,L56796,L,1580,37.3,102,0,0,0,0,0,0,298.89521289477483,300.0636502136165,6171.548835333333,No Failure
9617,9618,L56797,L,1516,35.3,104,0,0,0,0,0,0,298.99519996230174,300.1310477290935,5604.052017733333,No Failure
9618,9619,L56798,L,1447,42.8,106,0,0,0,0,0,0,298.99519996230174,300.0636502136165,6485.456508133333,No Failure
9619,9620,M24479,M,1323,52.9,109,0,0,0,0,0,0,298.89521289477483,299.9962526981395,7328.983895099999,HDF
9620,9621,L56800,L,1470,45.9,111,0,0,0,0,0,0,298.89521289477483,299.9962526981395,7065.750068999999,No Failure
9621,9622,M24481,M,2049,19.5,114,0,0,0,0,0,0,298.99519996230174,299.9962526981395,4184.1266415,No Failure
9622,9623,L56802,L,1794,27.2,116,0,0,0,0,0,0,298.89521289477483,299.9962526981395,5109.9846304,No Failure
9623,9624,L56803,L,1356,47.8,118,0,0,0,0,0,0,298.89521289477483,300.0636502136165,6787.593690399999,HDF
9624,9625,H39038,H,1555,38.6,123,0,0,0,0,0,0,298.99519996230174,300.0636502136165,6285.588552333334,No Failure
9625,9626,M24485,M,1487,47.5,126,0,0,0,0,0,0,298.99519996230174,300.0636502136165,7396.611855833333,No Failure
9626,9627,M24486,M,1341,58.9,129,0,0,0,0,0,0,298.99519996230174,299.9962526981395,8271.2723997,HDF
9627,9628,M24487,M,1487,36.6,132,0,0,0,0,0,0,298.89521289477483,299.9962526981395,5699.2840826,No Failure
9628,9629,H39042,H,1569,34.3,137,0,0,0,0,0,0,298.99519996230174,299.9962526981395,5635.666885099999,No Failure
9629,9630,H39043,H,2053,19.7,142,0,0,0,0,0,0,298.99519996230174,300.0636502136165,4235.292670633333,No Failure
9630,9631,L56810,L,1583,35.8,144,0,0,0,0,0,0,298.99519996230174,300.0636502136165,5934.610117533332,No Failure
9631,9632,L56811,L,1672,33.2,146,0,0,0,0,0,0,298.99519996230174,299.9962526981395,5813.030584533334,No Failure
9632,9633,M24492,M,1337,57.4,149,0,0,0,0,0,0,298.99519996230174,299.9962526981395,8036.585154733334,HDF
9633,9634,H39047,H,1421,41.2,154,0,0,0,0,0,0,299.0951870298287,300.0636502136165,6130.833828933334,No Failure
9634,9635,L56814,L,1425,52.7,156,0,0,0,0,0,0,299.0951870298287,300.1310477290935,7864.185167499999,No Failure
9635,9636,L56815,L,1609,33.2,158,0,0,0,0,0,0,299.1951740973556,300.1310477290935,5593.998929733334,No Failure
9636,9637,L56816,L,1507,41.3,160,0,0,0,0,0,0,299.1951740973556,300.1984452445705,6517.657805633333,No Failure
9637,9638,L56817,L,1463,38.9,162,0,0,0,0,0,0,299.1951740973556,300.1984452445705,5959.669533766666,No Failure
9638,9639,H39052,H,1393,44.9,167,0,0,0,0,0,0,299.29516116488253,300.2658427600475,6549.764855433333,No Failure
9639,9640,L56819,L,1725,26.8,169,0,0,0,0,0,0,299.29516116488253,300.2658427600475,4841.190189999999,No Failure
9640,9641,L56820,L,1514,36.1,171,0,0,0,0,0,0,299.3951482324094,300.33324027552453,5723.495269533334,No Failure
9641,9642,L56821,L,1365,53.9,173,0,0,0,0,0,0,299.29516116488253,300.2658427600475,7704.592395499999,HDF
9642,9643,L56822,L,1372,46.3,175,0,0,0,0,0,0,299.3951482324094,300.33324027552453,6652.170217466667,HDF
9643,9644,L56823,L,1509,40.6,177,0,0,0,0,0,0,299.3951482324094,300.2658427600475,6415.6922662,No Failure
9644,9645,L56824,L,1629,32.6,179,0,0,0,0,0,0,299.29516116488253,300.2658427600475,5561.1797862,No Failure
9645,9646,L56825,L,1749,28.1,181,0,0,0,0,0,0,299.3951482324094,300.33324027552453,5146.6469857,No Failure
9646,9647,L56826,L,1582,31.7,183,0,0,0,0,0,0,299.3951482324094,300.2658427600475,5251.628451533333,No Failure
9647,9648,L56827,L,1458,47.0,185,0,0,0,0,0,0,299.1951740973556,300.1310477290935,7176.019878,No Failure
9648,9649,L56828,L,1416,41.2,187,0,0,0,0,0,0,299.0951870298287,300.0636502136165,6109.261577599999,No Failure
9649,9650,H39063,H,1657,33.1,192,0,0,0,0,0,0,299.0951870298287,299.9962526981395,5743.5281417666665,No Failure
9650,9651,M24510,M,1437,41.1,195,0,0,0,0,0,0,299.0951870298287,299.9962526981395,6184.8168171,No Failure
9651,9652,M24511,M,1580,36.0,198,0,0,0,0,0,0,299.0951870298287,299.9962526981395,5956.45464,No Failure
9652,9653,M24512,M,1488,46.3,201,0,0,0,0,0,0,298.99519996230174,299.9962526981395,7214.5986032,TWF
9653,9654,L56833,L,1373,55.7,203,1,0,0,0,1,0,298.99519996230174,299.92885518266246,8008.551699966665,"TWF, HDF, OSF"
9654,9655,L56834,L,1367,56.3,205,1,0,0,0,1,0,299.0951870298287,299.9962526981395,8059.445457966665,"TWF, HDF, OSF"
9655,9656,H39069,H,1431,49.5,210,0,0,0,0,0,0,299.0951870298287,299.9962526981395,7417.765228499999,TWF
9656,9657,L56836,L,1623,33.0,212,0,0,0,0,0,0,298.99519996230174,300.0636502136165,5608.680627,TWF
9657,9658,L56837,L,1484,39.6,214,0,0,0,0,0,0,298.99519996230174,299.9962526981395,6153.997819200001,TWF
9658,9659,L56838,L,1548,34.5,216,0,0,0,0,0,0,298.99519996230174,299.92885518266246,5592.658518,TWF
9659,9660,L56839,L,1287,61.9,218,1,0,0,0,1,0,298.89521289477483,299.86145766718545,8342.5236609,"TWF, HDF, OSF"
9660,9661,M24520,M,1392,43.1,221,0,0,0,0,0,0,298.89521289477483,299.86145766718545,6282.6773456,TWF
9661,9662,H39075,H,1458,44.9,226,0,0,0,0,0,0,298.99519996230174,299.9962526981395,6855.3892026,TWF
9662,9663,M24522,M,1570,30.9,229,0,0,0,0,0,0,299.0951870298287,300.0636502136165,5080.265189,TWF
9663,9664,L56843,L,1435,48.8,231,1,0,0,0,1,0,299.0951870298287,300.0636502136165,7333.308817333333,"TWF, OSF"
9664,9665,L56844,L,1317,54.8,233,1,0,0,0,1,0,299.0951870298287,300.1310477290935,7557.785894799999,"TWF, HDF, OSF"
9665,9666,L56845,L,1610,33.3,235,0,0,0,0,0,0,299.1951740973556,300.1984452445705,5614.335488999999,TWF
9666,9667,M24526,M,1838,24.0,238,0,0,0,0,0,0,299.0951870298287,300.1984452445705,4619.393936,TWF
9667,9668,L56847,L,1352,48.9,240,1,0,0,0,1,0,299.1951740973556,300.1984452445705,6923.3103784,"TWF, HDF, OSF"
9668,9669,L56848,L,1619,35.2,242,0,0,0,0,0,0,299.0951870298287,300.1984452445705,5967.8481397333335,No Failure
9669,9670,L56849,L,1619,31.1,244,0,0,0,0,0,0,299.0951870298287,300.1984452445705,5272.729464366666,No Failure
9670,9671,L56850,L,1690,30.7,246,0,0,0,0,0,0,298.99519996230174,300.1310477290935,5433.170465666666,No Failure
9671,9672,L56851,L,1412,44.1,248,0,0,0,0,0,0,298.99519996230174,300.1310477290935,6520.8098676,No Failure
9672,9673,H39086,H,1744,31.5,5,0,0,0,0,0,0,298.99519996230174,300.1310477290935,5752.879608,No Failure
9673,9674,M24533,M,1593,35.4,8,0,0,0,0,0,0,298.99519996230174,300.0636502136165,5905.372386599999,No Failure
9674,9675,L56854,L,1695,29.6,10,0,0,0,0,0,0,299.0951870298287,300.1310477290935,5253.995116,No Failure
9675,9676,M24535,M,1298,57.2,13,0,0,0,0,0,0,298.99519996230174,300.1310477290935,7774.974483466666,HDF
9676,9677,L56856,L,1886,21.2,15,0,0,0,0,0,0,298.99519996230174,300.0636502136165,4187.027376266667,No Failure
9677,9678,L56857,L,2033,19.3,17,0,0,0,0,0,0,298.99519996230174,300.0636502136165,4108.875089033333,No Failure
9678,9679,M24538,M,1711,28.1,20,0,0,0,0,0,0,299.0951870298287,300.1310477290935,5034.827325633333,No Failure
9679,9680,L56859,L,1598,33.4,22,0,0,0,0,0,0,299.0951870298287,300.1310477290935,5589.2237129333325,No Failure
9680,9681,L56860,L,1894,24.2,24,0,0,0,0,0,0,299.0951870298287,300.0636502136165,4799.804977733333,No Failure
9681,9682,M24541,M,1412,44.4,27,0,0,0,0,0,0,299.0951870298287,300.0636502136165,6565.1691184,No Failure
9682,9683,L56862,L,1394,46.6,29,0,0,0,0,0,0,299.0951870298287,299.9962526981395,6802.631434533333,No Failure
9683,9684,M24543,M,1338,56.4,32,0,0,0,0,0,0,298.99519996230174,299.9962526981395,7902.481149599998,HDF
9684,9685,H39098,H,1376,51.0,37,0,0,0,0,0,0,298.89521289477483,299.92885518266246,7348.807327999999,HDF
9685,9686,L56865,L,1360,48.1,39,0,0,0,0,0,0,298.99519996230174,299.9962526981395,6850.341714666667,HDF
9686,9687,L56866,L,1486,40.7,41,0,0,0,0,0,0,299.0951870298287,300.0636502136165,6333.4663839333325,No Failure
9687,9688,M24547,M,1649,31.6,44,0,0,0,0,0,0,299.0951870298287,300.0636502136165,5456.774278533333,No Failure
9688,9689,L56868,L,1367,45.6,46,0,0,0,0,0,0,299.0951870298287,300.0636502136165,6527.721365599999,HDF
9689,9690,L56869,L,1362,59.5,48,0,0,0,0,0,0,298.99519996230174,300.0636502136165,8486.377067,HDF
9690,9691,M24550,M,1520,35.6,51,0,0,0,0,0,0,298.89521289477483,299.9962526981395,5666.590602666666,No Failure
9691,9692,L56871,L,1582,31.9,53,0,0,0,0,0,0,298.99519996230174,299.9962526981395,5284.761754066666,No Failure
9692,9693,M24552,M,1667,30.0,56,0,0,0,0,0,0,298.99519996230174,299.9962526981395,5237.03053,No Failure
9693,9694,L56873,L,1693,28.8,58,0,0,0,0,0,0,298.89521289477483,299.9962526981395,5105.9633952,No Failure
9694,9695,L56874,L,1559,33.4,60,0,0,0,0,0,0,298.89521289477483,299.9962526981395,5452.815875133333,No Failure
9695,9696,L56875,L,1592,32.0,62,0,0,0,0,0,0,298.89521289477483,299.92885518266246,5334.838698666667,No Failure
9696,9697,L56876,L,1404,39.8,64,0,0,0,0,0,0,298.89521289477483,299.92885518266246,5851.651197599999,No Failure
9697,9698,M24557,M,1413,45.5,67,0,0,0,0,0,0,298.7952258272479,299.86145766718545,6732.584449500001,No Failure
9698,9699,L56878,L,1663,28.2,69,0,0,0,0,0,0,298.7952258272479,299.86145766718545,4910.9963198000005,No Failure
9699,9700,L56879,L,1508,36.3,71,0,0,0,0,0,0,298.7952258272479,299.86145766718545,5732.3964412,No Failure
9700,9701,M24560,M,1353,53.7,74,0,0,0,0,0,0,298.89521289477483,299.86145766718545,7608.522573299999,HDF
9701,9702,L56881,L,1485,42.4,76,0,0,0,0,0,0,298.7952258272479,299.86145766718545,6593.569092000001,No Failure
9702,9703,L56882,L,1633,31.2,78,0,0,0,0,0,0,298.89521289477483,299.9962526981395,5335.425128799999,No Failure
9703,9704,L56883,L,1422,43.6,80,0,0,0,0,0,0,298.89521289477483,299.9962526981395,6492.535557599999,No Failure
9704,9705,L56884,L,1577,41.4,82,0,0,0,0,0,0,298.89521289477483,300.0636502136165,6836.9166534,No Failure
9705,9706,L56885,L,1482,41.1,84,0,0,0,0,0,0,298.89521289477483,299.9962526981395,6378.4958406000005,No Failure
9706,9707,M24566,M,1705,30.1,87,0,0,0,0,0,0,298.99519996230174,300.0636502136165,5374.265653166666,No Failure
9707,9708,L56887,L,1699,32.9,89,0,0,0,0,0,0,298.99519996230174,300.0636502136165,5853.525679633333,No Failure
9708,9709,L56888,L,1664,29.7,91,0,0,0,0,0,0,298.99519996230174,300.0636502136165,5175.329702399999,No Failure
9709,9710,M24569,M,1486,34.6,94,0,0,0,0,0,0,298.99519996230174,299.9962526981395,5384.224493466666,No Failure
9710,9711,L56890,L,1336,61.3,96,0,0,0,0,0,0,299.0951870298287,300.0636502136165,8576.205597066666,HDF
9711,9712,H39125,H,1429,42.9,101,0,0,0,0,0,0,299.0951870298287,300.0636502136165,6419.7449173,No Failure
9712,9713,M24572,M,1456,48.4,104,0,0,0,0,0,0,299.0951870298287,300.1310477290935,7379.636797866667,No Failure
9713,9714,L56893,L,1496,45.0,106,0,0,0,0,0,0,299.0951870298287,300.1310477290935,7049.727959999999,No Failure
9714,9715,L56894,L,1894,20.1,108,0,0,0,0,0,0,299.0951870298287,300.0636502136165,3986.6148782,No Failure
9715,9716,L56895,L,1373,55.6,110,0,0,0,0,0,0,299.0951870298287,300.0636502136165,7994.173689733332,HDF
9716,9717,H39130,H,1387,45.2,115,0,0,0,0,0,0,298.99519996230174,299.9962526981395,6565.127230533334,No Failure
9717,9718,L56897,L,1500,44.2,117,0,0,0,0,0,0,298.89521289477483,299.92885518266246,6942.9139000000005,No Failure
9718,9719,L56898,L,1517,36.6,119,0,0,0,0,0,0,298.89521289477483,299.92885518266246,5814.266276599999,No Failure
9719,9720,L56899,L,1309,56.2,121,0,0,0,0,0,0,298.89521289477483,299.92885518266246,7703.786054066667,HDF
9720,9721,M24580,M,1357,54.5,124,0,0,0,0,0,0,298.89521289477483,299.92885518266246,7744.700027833333,HDF
9721,9722,L56901,L,1490,40.6,126,0,0,0,0,0,0,298.7952258272479,299.86145766718545,6334.911515333334,No Failure
9722,9723,H39136,H,1911,21.6,131,0,0,0,0,0,0,298.7952258272479,299.86145766718545,4322.5765128,No Failure
9723,9724,L56903,L,1599,33.6,133,0,0,0,0,0,0,298.7952258272479,299.86145766718545,5626.2106992,No Failure
9725,9726,M24585,M,1629,27.9,139,0,0,0,0,0,0,298.695238759721,299.79406015170844,4759.414602299999,No Failure
9726,9727,L56906,L,1557,37.2,141,0,0,0,0,0,0,298.7952258272479,299.86145766718545,6065.4049812,No Failure
9727,9728,L56907,L,1461,39.4,143,0,0,0,0,0,0,298.7952258272479,299.86145766718545,6028.0200602,No Failure
9728,9729,L56908,L,1563,33.7,145,0,0,0,0,0,0,298.7952258272479,299.86145766718545,5515.9094743000005,No Failure
9729,9730,L56909,L,1695,29.0,147,0,0,0,0,0,0,298.695238759721,299.86145766718545,5147.495215,No Failure
9730,9731,L56910,L,1528,36.7,149,0,0,0,0,0,0,298.7952258272479,299.9962526981395,5872.427579466667,No Failure
9731,9732,L56911,L,1389,49.6,151,0,0,0,0,0,0,298.7952258272479,299.9962526981395,7214.5986032,No Failure
9733,9734,M24593,M,1442,42.9,156,0,0,0,0,0,0,298.89521289477483,300.0636502136165,6478.147075399999,No Failure
9734,9735,H39148,H,1458,44.3,161,0,0,0,0,0,0,298.89521289477483,300.0636502136165,6763.7804382,No Failure
9735,9736,L56915,L,1444,47.7,163,0,0,0,0,0,0,298.99519996230174,300.0636502136165,7212.964976400001,No Failure
9736,9737,M24596,M,1348,58.2,166,0,0,0,0,0,0,298.89521289477483,299.9962526981395,8215.6348408,HDF
9737,9738,L56917,L,1791,27.6,168,0,0,0,0,0,0,298.89521289477483,299.9962526981395,5176.4606748,No Failure
9738,9739,L56918,L,1509,38.0,170,0,0,0,0,0,0,298.99519996230174,299.9962526981395,6004.835126,No Failure
9739,9740,L56919,L,1515,42.9,172,0,0,0,0,0,0,298.89521289477483,299.9962526981395,6806.0976555,No Failure
9740,9741,M24600,M,1655,31.5,175,0,0,0,0,0,0,298.89521289477483,300.0636502136165,5459.2980225,No Failure
9741,9742,L56921,L,1495,42.9,177,0,0,0,0,0,0,298.89521289477483,300.0636502136165,6716.2481815,No Failure
9742,9743,L56922,L,1623,37.2,179,0,0,0,0,0,0,298.89521289477483,300.1310477290935,6322.5127068,No Failure
9743,9744,L56923,L,1562,42.5,181,0,0,0,0,0,0,298.89521289477483,300.1310477290935,6951.815071666666,No Failure
9744,9745,L56924,L,1574,36.2,183,0,0,0,0,0,0,298.7952258272479,300.0636502136165,5966.800943066667,No Failure
9745,9746,L56925,L,1611,32.4,185,0,0,0,0,0,0,298.7952258272479,299.9962526981395,5465.9896092,No Failure
9746,9747,L56926,L,1403,45.6,187,0,0,0,0,0,0,298.7952258272479,299.9962526981395,6699.6291704000005,No Failure
9747,9748,L56927,L,1481,47.4,189,0,0,0,0,0,0,298.7952258272479,300.0636502136165,7351.257768199999,No Failure
9748,9749,M24608,M,1441,41.2,192,0,0,0,0,0,0,298.89521289477483,300.0636502136165,6217.122834266667,No Failure
9749,9750,H39163,H,1483,45.4,197,0,0,0,0,0,0,298.7952258272479,300.0636502136165,7050.586661266666,No Failure
9750,9751,L56930,L,1555,32.6,199,0,0,0,0,0,0,298.695238759721,299.9962526981395,5308.554062333334,No Failure
9751,9752,L56931,L,1615,28.8,201,0,0,0,0,0,0,298.5952516921941,299.92885518266246,4870.721136,TWF
9752,9753,L56932,L,1561,32.6,203,0,0,0,0,0,0,298.5952516921941,299.86145766718545,5329.037229133333,TWF
9753,9754,L56933,L,1593,35.1,205,0,0,0,0,0,0,298.4952646246672,299.86145766718545,5855.3268579,TWF
9754,9755,M24614,M,1552,34.0,208,0,0,0,0,0,0,298.4952646246672,299.79406015170844,5525.8473706666655,TWF
9755,9756,H39169,H,1561,35.3,213,0,0,0,0,0,0,298.4952646246672,299.79406015170844,5770.3992082333325,TWF
9756,9757,L56936,L,1597,35.9,215,0,0,0,0,0,0,298.5952516921941,299.86145766718545,6003.8193452333335,TWF
9757,9758,M24617,M,1517,34.0,218,0,0,0,0,0,0,298.5952516921941,299.92885518266246,5401.230967333332,TWF
9759,9760,L56939,L,1613,36.7,2,0,0,0,0,0,0,298.4952646246672,299.79406015170844,6199.100579633333,No Failure
9760,9761,M24620,M,1509,47.3,5,0,0,0,0,0,0,298.4952646246672,299.7266626362314,7474.439512099999,No Failure
9761,9762,L56941,L,1703,26.1,7,0,0,0,0,0,0,298.5952516921941,299.79406015170844,4654.6111599000005,No Failure
9762,9763,L56942,L,1925,22.1,9,0,0,0,0,0,0,298.5952516921941,299.79406015170844,4455.036419166667,No Failure
9763,9764,M24623,M,1635,29.7,12,0,0,0,0,0,0,298.5952516921941,299.7266626362314,5085.1346535,No Failure
