,Unnamed: 0,UDI,Product Type,Rotational speed [rpm],Torque [Nm],Tool wear [min],Normalized_air_temp,Normalized_process_temp,Power [W],Machine failure Labelled
8483,8629,8630,H,1557,39.1,52,297.495393949398,298.98528996598424,6375.1971711,No Failure
8484,8630,8631,L,1371,57.4,54,297.39540688187105,298.9178924505072,8240.956056199999,HDF
8485,8631,8632,H,1506,37.0,59,297.29541981434414,298.8504949350302,5835.189265999999,No Failure
8486,8632,8633,L,1590,35.5,61,297.29541981434414,298.8504949350302,5910.901585,No Failure
8487,8633,8634,L,1336,53.7,63,297.39540688187105,298.8504949350302,7512.9239896,HDF
8488,8634,8635,L,1411,43.2,65,297.29541981434414,298.8504949350302,6383.2082256,No Failure
8489,8635,8636,L,1704,27.3,67,297.39540688187105,298.8504949350302,4871.475117600001,No Failure
8490,8636,8637,L,1723,27.3,69,297.495393949398,298.9178924505072,4925.7932087,No Failure
8491,8637,8638,L,1459,39.7,71,297.495393949398,298.98528996598424,6065.603948566668,No Failure
8492,8638,8639,L,1572,35.9,73,297.59538101692493,298.98528996598424,5909.833444399998,No Failure
8493,8639,8640,L,1384,56.0,75,297.495393949398,298.9178924505072,8116.193045333333,No Failure
8494,8640,8641,L,1383,47.5,77,297.59538101692493,299.05268748146125,6879.296702500001,No Failure
8495,8641,8642,M,1360,48.6,80,297.59538101692493,298.98528996598424,6921.551088,HDF
8496,8642,8643,M,1596,36.6,83,297.495393949398,298.9178924505072,6117.0527208,No Failure
8497,8643,8644,L,1448,54.3,85,297.495393949398,298.98528996598424,8233.7303992,No Failure
8498,8644,8645,M,1443,38.2,88,297.59538101692493,298.98528996598424,5772.4202978,No Failure
8499,8645,8646,M,1492,35.5,91,297.59538101692493,299.05268748146125,5546.581864666666,No Failure
8500,8646,8647,L,1497,43.9,93,297.495393949398,299.05268748146125,6881.998469899999,No Failure
8501,8647,8648,L,1530,38.5,95,297.495393949398,298.98528996598424,6168.511965,No Failure
8502,8648,8649,M,1478,46.2,98,297.39540688187105,298.9178924505072,7150.6358308,No Failure
8503,8649,8650,L,1328,61.8,100,297.39540688187105,298.9178924505072,8594.384931199998,HDF
8504,8650,8651,H,1771,27.4,105,297.39540688187105,298.8504949350302,5081.563712866666,No Failure
8505,8651,8652,M,1564,35.0,108,297.39540688187105,298.9178924505072,5732.354553333333,No Failure
8506,8652,8653,H,1461,41.5,113,297.29541981434414,298.8504949350302,6349.310469499999,No Failure
8507,8653,8654,M,1335,57.9,116,297.39540688187105,298.8504949350302,8094.463714500001,HDF
8508,8654,8655,M,1441,46.8,119,297.39540688187105,298.9178924505072,7062.168656399999,No Failure
8509,8655,8656,L,1268,60.6,121,297.29541981434414,298.8504949350302,8046.742962400001,HDF
8510,8656,8657,M,1697,27.4,124,297.29541981434414,298.8504949350302,4869.2341167333325,No Failure
8511,8657,8658,L,1421,46.0,126,297.39540688187105,298.9178924505072,6845.105731333333,No Failure
8512,8658,8659,L,1496,36.4,128,297.39540688187105,298.98528996598424,5702.446616533332,No Failure
8513,8659,8660,L,1375,55.6,130,297.495393949398,298.98528996598424,8005.818516666667,HDF
8514,8660,8661,L,1295,52.1,132,297.39540688187105,298.98528996598424,7065.383550166666,HDF
8515,8661,8662,L,1643,33.8,134,297.39540688187105,298.98528996598424,5815.439136866666,No Failure
8516,8662,8663,L,1514,36.9,136,297.495393949398,299.05268748146125,5850.3317298,No Failure
8517,8663,8664,L,1671,29.4,138,297.495393949398,299.05268748146125,5144.604952199999,No Failure
8518,8664,8665,H,1355,58.9,143,297.495393949398,299.05268748146125,8357.624236833333,HDF
8519,8665,8666,L,1365,50.6,145,297.59538101692493,299.12008499693826,7232.882656999999,HDF
8520,8666,8667,L,1407,42.5,147,297.495393949398,299.12008499693826,6261.974267500001,No Failure
8521,8667,8668,M,1455,46.1,150,297.495393949398,299.1874825124153,7024.124001499999,No Failure
8522,8668,8669,L,1502,45.9,152,297.495393949398,299.1874825124153,7219.562315399999,No Failure
8523,8669,8670,M,1471,52.3,155,297.495393949398,299.1874825124153,8056.429531566665,No Failure
8524,8670,8671,L,1581,30.4,157,297.495393949398,299.2548800278923,5033.0785072,No Failure
8525,8671,8672,L,1530,37.8,159,297.495393949398,299.1874825124153,6056.357201999999,No Failure
8526,8672,8673,L,1312,50.3,161,297.495393949398,299.1874825124153,6910.827794133332,HDF
8527,8673,8674,L,1494,42.6,163,297.39540688187105,299.05268748146125,6664.8203532,No Failure
8528,8674,8675,M,1528,29.1,166,297.39540688187105,299.05268748146125,4656.3390344,No Failure
8529,8675,8676,H,1688,29.4,171,297.29541981434414,299.05268748146125,5196.943841599999,No Failure
8530,8676,8677,M,1520,42.4,174,297.29541981434414,298.98528996598424,6748.973077333333,No Failure
8531,8677,8678,M,1664,28.9,177,297.29541981434414,298.98528996598424,5035.926882133333,No Failure
8532,8678,8679,L,1514,44.5,179,297.29541981434414,298.98528996598424,7055.278102333334,No Failure
8533,8679,8680,L,1456,54.2,181,297.29541981434414,298.98528996598424,8263.973438933333,No Failure
8534,8680,8681,L,1494,39.6,183,297.19543274681723,298.98528996598424,6195.4668072,No Failure
8535,8681,8682,L,1605,30.0,185,297.19543274681723,298.9178924505072,5042.25195,No Failure
8536,8682,8683,M,1353,46.5,188,297.19543274681723,298.98528996598424,6588.385468499999,HDF
8537,8683,8684,L,1447,47.9,190,297.19543274681723,298.98528996598424,7258.256232233333,No Failure
8538,8684,8685,L,1588,40.4,192,297.19543274681723,298.98528996598424,6718.311158933333,No Failure
8539,8685,8686,H,1524,41.4,197,297.19543274681723,298.98528996598424,6607.1407608,No Failure
8540,8686,8687,M,1611,31.6,200,297.19543274681723,298.98528996598424,5331.0269028,TWF
8541,8687,8688,M,1604,34.9,203,297.19543274681723,298.98528996598424,5862.165052133332,TWF
8542,8688,8689,L,1483,46.9,205,297.0954456792903,298.98528996598424,7283.535559766666,TWF
8543,8689,8690,L,1543,39.6,207,297.0954456792903,298.9178924505072,6398.6648484,TWF
8544,8690,8691,L,1323,44.4,209,297.0954456792903,298.98528996598424,6151.3588836,"TWF, HDF"
8545,8691,8692,L,1555,36.2,2,297.0954456792903,298.98528996598424,5894.774756333333,No Failure
8546,8692,8693,L,1583,31.9,4,297.0954456792903,298.9178924505072,5288.102311433333,No Failure
8547,8693,8694,M,1584,40.0,7,297.19543274681723,298.98528996598424,6635.038079999999,No Failure
8548,8694,8695,L,1766,25.8,9,297.19543274681723,298.98528996598424,4771.321228399999,No Failure
8549,8695,8696,M,1498,44.4,12,297.19543274681723,299.05268748146125,6965.0306936,No Failure
8550,8696,8697,L,1413,49.8,14,297.19543274681723,299.05268748146125,7368.8506722,No Failure
8551,8697,8698,L,1505,33.5,16,297.29541981434414,299.05268748146125,5279.703794166668,No Failure
8552,8698,8699,H,1438,46.2,21,297.29541981434414,299.12008499693826,6957.113886800001,No Failure
8553,8699,8700,M,1655,34.1,24,297.29541981434414,299.12008499693826,5909.906748166667,No Failure
8554,8700,8701,M,1451,43.8,27,297.29541981434414,299.12008499693826,6655.332751399998,No Failure
8555,8701,8702,M,1466,38.4,30,297.29541981434414,299.12008499693826,5895.130803199999,No Failure
8556,8702,8703,L,1774,23.0,32,297.19543274681723,299.05268748146125,4272.771839333333,No Failure
8557,8703,8704,M,1284,51.3,35,297.19543274681723,299.05268748146125,6897.8006676,HDF
8558,8704,8705,L,1425,40.0,37,297.0954456792903,298.98528996598424,5969.020999999999,No Failure
8559,8705,8706,L,1437,52.4,39,297.19543274681723,299.05268748146125,7885.2652364,No Failure
8560,8706,8707,L,1335,53.0,41,297.19543274681723,299.05268748146125,7409.440015,HDF
8561,8707,8708,L,1471,41.7,43,297.19543274681723,298.98528996598424,6423.5776571,No Failure
8562,8708,8709,M,1364,54.0,46,297.19543274681723,298.98528996598424,7713.231767999999,HDF
8563,8709,8710,L,1578,35.6,48,297.0954456792903,298.98528996598424,5882.8157704,No Failure
8564,8710,8711,L,1712,32.1,50,297.0954456792903,298.98528996598424,5754.8902256,No Failure
8565,8711,8712,L,1733,28.7,52,297.0954456792903,298.98528996598424,5208.452532966667,No Failure
8566,8712,8713,L,1652,32.1,54,297.19543274681723,299.05268748146125,5553.2001476000005,No Failure
8567,8713,8714,L,1917,24.1,56,297.19543274681723,299.05268748146125,4838.0171841,No Failure
8568,8714,8715,M,1444,41.1,59,297.19543274681723,299.05268748146125,6214.944665200001,No Failure
8569,8715,8716,L,1442,37.1,61,297.0954456792903,299.05268748146125,5602.3136712666665,No Failure
8570,8716,8717,M,1717,31.3,64,297.0954456792903,299.05268748146125,5627.854797966666,No Failure
8571,8717,8718,L,1474,42.3,66,297.0954456792903,299.12008499693826,6529.292160599999,No Failure
8572,8718,8719,L,1509,39.3,68,297.19543274681723,299.12008499693826,6210.263696099999,No Failure
8573,8719,8720,L,1451,43.1,70,297.19543274681723,299.1874825124153,6548.968985966666,No Failure
8574,8720,8721,L,1554,36.1,72,297.29541981434414,299.1874825124153,5874.710468200001,No Failure
8575,8721,8722,L,1669,30.7,74,297.19543274681723,299.12008499693826,5365.657696566666,No Failure
8576,8722,8723,L,1366,50.4,76,297.19543274681723,299.05268748146125,7209.5720592,HDF
8577,8723,8724,L,1578,34.4,78,297.19543274681723,299.05268748146125,5684.518609599999,No Failure
8578,8724,8725,M,1513,39.0,81,297.19543274681723,299.05268748146125,6179.193371,No Failure
8579,8725,8726,M,1515,42.1,84,297.0954456792903,298.98528996598424,6679.1774195,No Failure
8580,8726,8727,L,1562,33.0,86,297.19543274681723,299.05268748146125,5397.879937999999,No Failure
8581,8727,8728,L,1501,38.5,88,297.19543274681723,299.12008499693826,6051.592457166666,No Failure
8582,8728,8729,M,1398,38.1,91,297.19543274681723,299.12008499693826,5577.767381400001,No Failure
8583,8729,8730,L,1352,53.8,93,297.29541981434414,299.12008499693826,7617.057226133334,HDF
8584,8730,8731,H,1569,33.9,98,297.29541981434414,299.12008499693826,5569.944822299999,No Failure
8585,8731,8732,H,1486,46.6,103,297.19543274681723,299.05268748146125,7251.585589466666,No Failure
8586,8732,8733,L,1864,23.6,105,297.19543274681723,299.05268748146125,4606.660024533333,No Failure
8587,8733,8734,M,1447,44.5,108,297.29541981434414,299.12008499693826,6743.056416166667,No Failure
8588,8734,8735,L,1392,41.5,110,297.19543274681723,299.05268748146125,6049.445704000001,No Failure
8589,8735,8736,L,1358,47.6,112,297.29541981434414,299.05268748146125,6769.163029066666,HDF
8590,8736,8737,L,1491,40.2,114,297.29541981434414,299.12008499693826,6276.708324599999,No Failure
8591,8737,8738,L,1556,36.7,116,297.29541981434414,299.12008499693826,5980.037508933334,No Failure
8592,8738,8739,L,1531,36.7,118,297.29541981434414,299.12008499693826,5883.957214766667,No Failure
8593,8739,8740,H,1429,37.6,123,297.39540688187105,299.12008499693826,5626.629577866667,No Failure
8594,8740,8741,M,1573,33.9,126,297.39540688187105,299.1874825124153,5584.144809099999,No Failure
8595,8741,8742,L,1538,41.2,128,297.39540688187105,299.1874825124153,6635.624510133333,No Failure
8596,8742,8743,L,1467,39.0,130,297.39540688187105,299.1874825124153,5991.326289,No Failure
8597,8743,8744,H,1323,51.1,135,297.39540688187105,299.12008499693826,7079.6044809,HDF
8598,8744,8745,M,1798,23.0,138,297.39540688187105,299.12008499693826,4330.577095333333,No Failure
8599,8745,8746,L,1411,46.3,140,297.39540688187105,299.05268748146125,6841.262519566666,No Failure
8600,8746,8747,L,1528,44.5,142,297.29541981434414,298.98528996598424,7120.518454666667,No Failure
8601,8747,8748,L,1504,42.0,144,297.29541981434414,298.98528996598424,6614.931904,No Failure
8602,8748,8749,L,1384,39.6,146,297.29541981434414,298.98528996598424,5739.3079392,No Failure
8603,8749,8750,L,1677,26.4,148,297.19543274681723,298.9178924505072,4636.2328584,No Failure
8604,8750,8751,L,1764,30.8,150,297.29541981434414,298.98528996598424,5689.5451536,No Failure
8605,8751,8752,M,1472,42.0,153,297.39540688187105,298.98528996598424,6474.188671999999,No Failure
8606,8752,8753,M,1465,55.9,156,297.39540688187105,298.98528996598424,8575.860022166664,No Failure
8607,8753,8754,M,1657,33.1,159,297.39540688187105,299.05268748146125,5743.5281417666665,No Failure
8608,8754,8755,L,1635,30.5,161,297.39540688187105,299.05268748146125,5222.1079775,No Failure
8609,8755,8756,M,1582,31.9,164,297.39540688187105,299.12008499693826,5284.761754066666,No Failure
8610,8756,8757,L,1761,26.2,166,297.495393949398,299.12008499693826,4831.576924599999,No Failure
8611,8757,8758,L,1587,34.9,168,297.495393949398,299.1874825124153,5800.034873899999,No Failure
8612,8758,8759,M,1446,53.0,171,297.495393949398,299.12008499693826,8025.505813999999,No Failure
8613,8759,8760,M,1352,53.0,174,297.495393949398,299.12008499693826,7503.792434666668,HDF
8614,8760,8761,M,1392,46.4,177,297.39540688187105,299.12008499693826,6763.7176064000005,No Failure
8615,8761,8762,L,1417,49.8,179,297.495393949398,299.1874825124153,7389.710829799999,No Failure
8616,8762,8763,H,1824,24.0,184,297.495393949398,299.1874825124153,4584.208128,No Failure
8617,8763,8764,L,1603,36.7,186,297.495393949398,299.1874825124153,6160.668461966667,No Failure
8618,8764,8765,L,1620,33.4,188,297.39540688187105,299.1874825124153,5666.171724,No Failure
8619,8765,8766,L,1353,49.4,190,297.39540688187105,299.1874825124153,6999.274024599999,HDF
8620,8766,8767,L,1360,50.7,192,297.495393949398,299.1874825124153,7220.630456,HDF
8621,8767,8768,L,1380,53.5,194,297.495393949398,299.05268748146125,7731.45299,No Failure
8622,8768,8769,M,1363,53.6,197,297.495393949398,299.12008499693826,7650.483743733333,HDF
8623,8769,8770,M,1452,41.2,200,297.39540688187105,299.05268748146125,6264.5817872,TWF
8624,8770,8771,L,1680,32.8,202,297.39540688187105,299.05268748146125,5770.472511999999,TWF
8625,8771,8772,L,1536,39.0,204,297.495393949398,299.05268748146125,6273.126912,TWF
8626,8772,8773,L,1621,28.9,2,297.495393949398,299.05268748146125,4905.791752366666,No Failure
8627,8773,8774,L,1585,37.6,4,297.495393949398,299.05268748146125,6240.873254666667,No Failure
8628,8774,8775,M,1408,51.5,7,297.59538101692493,299.12008499693826,7593.432469333333,No Failure
8629,8775,8776,H,1536,38.7,12,297.495393949398,299.05268748146125,6224.8720896,No Failure
8630,8776,8777,L,1352,52.6,14,297.495393949398,299.05268748146125,7447.160038933334,HDF
8631,8777,8778,H,1481,38.8,19,297.495393949398,299.05268748146125,6017.485261733333,No Failure
8632,8778,8779,L,1454,45.0,21,297.495393949398,299.12008499693826,6851.80779,No Failure
8633,8779,8780,M,1349,51.5,24,297.495393949398,299.05268748146125,7275.241762166666,HDF
8634,8780,8781,M,1327,52.1,27,297.495393949398,299.05268748146125,7239.972178433333,HDF
8635,8781,8782,L,1552,42.3,29,297.59538101692493,299.12008499693826,6874.804228799999,No Failure
8636,8782,8783,L,1456,44.7,31,297.495393949398,299.12008499693826,6815.4910096,No Failure
8637,8783,8784,M,1254,45.8,34,297.59538101692493,299.05268748146125,6014.3855596,HDF
8638,8784,8785,L,1437,43.3,36,297.495393949398,299.05268748146125,6515.8775713,No Failure
8639,8785,8786,L,1694,27.1,38,297.495393949398,299.05268748146125,4807.407625533333,No Failure
8640,8786,8787,L,1306,50.7,40,297.495393949398,298.98528996598424,6933.928952600001,HDF
8641,8787,8788,M,1699,30.1,43,297.495393949398,298.98528996598424,5355.353281366667,No Failure
8642,8788,8789,L,1369,53.2,45,297.39540688187105,298.98528996598424,7626.817099066667,HDF
8643,8789,8790,L,1471,43.9,47,297.39540688187105,298.98528996598424,6762.4714423666655,No Failure
8644,8790,8791,L,1410,43.9,49,297.39540688187105,298.98528996598424,6482.042647,No Failure
8645,8791,8792,M,1412,45.5,52,297.39540688187105,298.98528996598424,6727.819704666666,No Failure
8646,8792,8793,L,1418,51.2,54,297.39540688187105,298.98528996598424,7602.815351466667,No Failure
8647,8793,8794,L,1782,25.9,56,297.39540688187105,298.98528996598424,4833.2105514,No Failure
8648,8794,8795,M,1497,36.4,59,297.39540688187105,298.98528996598424,5706.258412399999,No Failure
8649,8795,8796,L,1459,39.4,61,297.29541981434414,298.9178924505072,6019.768150466667,No Failure
8650,8796,8797,L,1796,23.8,63,297.19543274681723,298.8504949350302,4476.221207733333,No Failure
8651,8797,8798,L,1569,31.2,65,297.19543274681723,298.8504949350302,5126.320898399999,No Failure
8652,8798,8799,L,1469,46.7,67,297.29541981434414,298.9178924505072,7184.009988566667,No Failure
8653,8799,8800,L,1472,41.3,69,297.29541981434414,298.9178924505072,6366.285527466666,No Failure
8654,8800,8801,L,1475,47.2,71,297.39540688187105,298.98528996598424,7290.583193333333,No Failure
8655,8801,8802,L,1488,36.4,73,297.39540688187105,299.05268748146125,5671.9522496,No Failure
8656,8802,8803,L,1524,43.1,75,297.39540688187105,299.05268748146125,6878.4484732,No Failure
8657,8803,8804,L,1486,48.6,77,297.39540688187105,298.98528996598424,7562.812438799999,No Failure
8658,8804,8805,M,1255,60.7,80,297.495393949398,299.05268748146125,7977.387127166667,HDF
8659,8805,8806,M,1469,42.6,83,297.39540688187105,299.05268748146125,6553.2939082,No Failure
8660,8806,8807,L,1692,34.3,85,297.39540688187105,298.98528996598424,6077.4686868,No Failure
8661,8807,8808,M,1604,32.8,88,297.39540688187105,299.05268748146125,5509.427326933333,No Failure
8662,8808,8809,L,1446,48.1,90,297.39540688187105,299.05268748146125,7283.5250878,No Failure
8663,8809,8810,L,1503,43.3,92,297.29541981434414,298.98528996598424,6815.145434699999,No Failure
8664,8810,8811,M,1625,32.8,95,297.29541981434414,298.98528996598424,5581.558233333332,No Failure
8665,8811,8812,L,1574,35.8,97,297.19543274681723,298.98528996598424,5900.869440933333,No Failure
8666,8812,8813,M,1378,41.9,100,297.19543274681723,298.9178924505072,6046.3250579333335,HDF
8667,8813,8814,L,1693,29.5,102,297.0954456792903,298.9178924505072,5230.066672166668,No Failure
8668,8814,8815,L,1462,51.2,104,297.19543274681723,298.9178924505072,7838.727816533334,No Failure
8669,8815,8816,H,1435,55.0,109,297.29541981434414,298.98528996598424,8264.999691666666,No Failure
8670,8816,8817,M,1425,45.8,112,297.19543274681723,298.98528996598424,6834.529044999998,No Failure
8671,8817,8818,H,1376,53.5,117,297.29541981434414,299.05268748146125,7709.042981333333,HDF
8672,8818,8819,M,1481,48.0,120,297.39540688187105,299.12008499693826,7444.311663999999,No Failure
8673,8819,8820,H,1349,48.9,125,297.39540688187105,299.12008499693826,6907.9480033,HDF
